timestamp_utc,MEAS1,MEAS3
2025-12-11T06:13:32.892+00:00,0.100185165148135,2.9699172583314
2025-12-11T06:13:33.893+00:00,0.1106951098060902,2.9786319617781
2025-12-11T06:13:34.894+00:00,0.0731802297941848,2.9883943921154
2025-12-11T06:13:35.895+00:00,0.0683767584514052,2.98492255878
2025-12-11T06:13:36.896+00:00,0.081468958925165,2.98879736481
2025-12-11T06:13:37.897+00:00,0.1134020507216466,3.01074841263
2025-12-11T06:13:38.898+00:00,0.1289297656438157,2.9744943450722
2025-12-11T06:13:39.899+00:00,0.0993874607599693,2.99384149385
2025-12-11T06:13:40.900+00:00,0.1182542096033746,3.0119170890682
2025-12-11T06:13:41.902+00:00,0.095791880383502,3.0059127576274
2025-12-11T06:13:42.903+00:00,0.1078094724975799,3.0313926831868
2025-12-11T06:13:43.904+00:00,0.0893373402198698,3.0255784615286
2025-12-11T06:13:44.905+00:00,0.0943357079685674,3.0268383640719
2025-12-11T06:13:45.906+00:00,0.087607746336201,3.0206099615054
2025-12-11T06:13:46.907+00:00,0.1048110738488595,3.0388029814821
2025-12-11T06:13:47.908+00:00,0.1276659721327824,3.0381304340673
2025-12-11T06:13:48.909+00:00,0.1029232098385663,3.021318298496
2025-12-11T06:13:49.910+00:00,0.1002007851606288,3.0154390414062
2025-12-11T06:13:50.911+00:00,0.1047004025103218,3.0189366838185
2025-12-11T06:13:51.913+00:00,0.128543215334584,3.0201575621148
2025-12-11T06:13:52.914+00:00,0.1286501791701488,3.0090072538116
2025-12-11T06:13:53.915+00:00,0.1308084371467567,3.0128596624094
2025-12-11T06:13:54.916+00:00,0.1338741720993406,2.9971625978984
2025-12-11T06:13:55.917+00:00,0.1305465781872738,3.0033787510314
2025-12-11T06:13:56.918+00:00,0.1277733109686507,2.9744501608226
2025-12-11T06:13:57.919+00:00,0.1448994309195619,2.9760022535457
2025-12-11T06:13:58.920+00:00,0.1359528312622722,2.9683063351982
2025-12-11T06:13:59.921+00:00,0.1361644201815421,2.9815338611255
2025-12-11T06:14:00.922+00:00,0.1393402277221892,3.0184386105054
2025-12-11T06:14:01.923+00:00,0.1366648955819284,3.0109199216883
2025-12-11T06:14:02.925+00:00,0.1318165317032263,2.9738054416015
2025-12-11T06:14:03.926+00:00,0.1124085549268447,2.9818696076466
2025-12-11T06:14:04.927+00:00,0.1273521893817621,3.0138647531669
2025-12-11T06:14:05.928+00:00,0.1280282874226328,2.9929296248432
2025-12-11T06:14:06.929+00:00,0.1438418975735259,3.0031202310691
2025-12-11T06:14:07.930+00:00,0.1621058921847151,2.9886799397227
2025-12-11T06:14:08.931+00:00,0.1434797760338299,2.9851342236911
2025-12-11T06:14:09.932+00:00,0.1417659896627923,2.9750454642007
2025-12-11T06:14:10.933+00:00,0.1425051515041348,2.9791693017476
2025-12-11T06:14:11.934+00:00,0.1314166188833061,2.9767722942442
2025-12-11T06:14:12.936+00:00,0.1314822251857843,2.9887719849
2025-12-11T06:14:13.937+00:00,0.1453488850291159,2.987138379008
2025-12-11T06:14:14.938+00:00,0.1642718539174874,2.97537954103
2025-12-11T06:14:15.939+00:00,0.1593203462062822,2.9729301905747
2025-12-11T06:14:16.940+00:00,0.1577576974561641,2.9840441833476
2025-12-11T06:14:17.941+00:00,0.151907475275982,2.9834354515533
2025-12-11T06:14:18.942+00:00,0.1586055468844495,2.9923494166006
2025-12-11T06:14:19.943+00:00,0.1792463421470921,2.9889636539131
2025-12-11T06:14:20.944+00:00,0.1490377054801725,2.9831167042754
2025-12-11T06:14:21.945+00:00,0.1559058109746534,2.9948924804846
2025-12-11T06:14:22.947+00:00,0.1568959805168002,2.9952066906518
2025-12-11T06:14:23.948+00:00,0.1711120093896129,2.9900432906472
2025-12-11T06:14:24.949+00:00,0.1618590732372679,3.00571490859
2025-12-11T06:14:25.950+00:00,0.151272553518042,2.99224282733
2025-12-11T06:14:26.951+00:00,0.1275666095532948,2.9815140413247
2025-12-11T06:14:27.952+00:00,0.1348773954019139,2.9999741795983
2025-12-11T06:14:28.953+00:00,0.1304672456237972,3.0121812837611
2025-12-11T06:14:29.954+00:00,0.1208528229322626,3.020461729981
2025-12-11T06:14:30.955+00:00,0.1397391017912944,3.0365486944125
2025-12-11T06:14:31.956+00:00,0.1377636089608932,3.0182388777178
2025-12-11T06:14:32.957+00:00,0.1390370562296464,3.0154718920742
2025-12-11T06:14:33.958+00:00,0.1577066949153627,3.0040660430449
2025-12-11T06:14:34.959+00:00,0.1171723712378972,3.0004403575673
2025-12-11T06:14:35.960+00:00,0.1251744613895747,3.0076242697554
2025-12-11T06:14:36.961+00:00,0.1232432273445856,2.99461287605
2025-12-11T06:14:37.963+00:00,0.1477233206786631,2.9809253439354
2025-12-11T06:14:38.964+00:00,0.1332769903715932,2.9865483088993
2025-12-11T06:14:39.965+00:00,0.1424325764460675,3.0098586024277
