_time,dr_ch_p1_m1,dr_ch_p1_m2,dr_ch_p1_m3,dr_ch_p1_m4,dr_ch_p1_m5,dr_ch_p1_m6,dr_ch_p1_m7,dr_ch_p1_m8,dr_ch_p1_m9,dr_ch_p2_m1,dr_ch_p2_m2,dr_ch_p2_m3,dr_ch_p2_m4,dr_ch_p2_m5,dr_ch_p2_m6,dr_ch_p2_m7,dr_ch_p2_m8,dr_ch_p2_m9,dr_ch_p3_m1,dr_ch_p3_m2,dr_ch_p3_m3,dr_ch_p3_m4,dr_ch_p3_m5,dr_ch_p3_m6,dr_ch_p3_m7,dr_ch_p3_m8,dr_ch_p3_m9,dr_dch_p1_m1,dr_dch_p1_m2,dr_dch_p1_m3,dr_dch_p1_m4,dr_dch_p1_m5,dr_dch_p1_m6,dr_dch_p1_m7,dr_dch_p1_m8,dr_dch_p1_m9,dr_dch_p2_m1,dr_dch_p2_m2,dr_dch_p2_m3,dr_dch_p2_m4,dr_dch_p2_m5,dr_dch_p2_m6,dr_dch_p2_m7,dr_dch_p2_m8,dr_dch_p2_m9,dr_dch_p3_m1,dr_dch_p3_m2,dr_dch_p3_m3,dr_dch_p3_m4,dr_dch_p3_m5,dr_dch_p3_m6,dr_dch_p3_m7,dr_dch_p3_m8,dr_dch_p3_m9
2025-12-10 19:09:30+00:00,102.0,102.0,102.0,9.373001098632812,102.0,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.696453857421876,10.865084838867187,11.337532043457031,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:09:40+00:00,102.0,102.0,102.0,9.373001098632812,102.0,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,9.574453353881836,11.115476608276367,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:09:50+00:00,102.0,102.0,102.0,9.373001098632812,102.0,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.995260620117188,11.11395263671875,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:10:00+00:00,102.0,102.0,102.0,9.373001098632812,102.0,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.803904215494791,11.11395263671875,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:10:10+00:00,102.0,102.0,102.0,9.373001098632812,102.0,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.660780334472657,11.11395263671875,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:10:20+00:00,102.0,102.0,102.0,9.373001098632812,102.0,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.530766805013021,11.11395263671875,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:10:30+00:00,102.0,102.0,102.0,9.373001098632812,83.67434234619141,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.352197265625,11.11395263671875,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:10:40+00:00,102.0,102.0,102.0,9.373001098632812,9.612925720214843,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,10.805778503417969,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:10:50+00:00,102.0,102.0,102.0,9.373001098632812,8.130045890808105,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,10.666824340820312,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:11:00+00:00,102.0,102.0,102.0,9.373001098632812,7.759557723999023,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,10.666824340820312,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:11:10+00:00,102.0,102.0,102.0,9.373001098632812,7.569511413574219,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,10.666824340820312,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:11:20+00:00,102.0,102.0,102.0,9.373001098632812,7.4250993728637695,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,10.666824340820312,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:11:30+00:00,102.0,102.0,102.0,9.373001098632812,7.262241908482143,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,10.666824340820312,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:11:40+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,10.166197640555245,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:11:50+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,9.125582885742187,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:12:00+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,8.842636108398438,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:12:10+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,8.644732157389322,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:12:20+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,8.526651000976562,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:12:30+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.82940673828125,10.150276184082031,8.68438720703125,8.332275390625,8.433533804757255,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:12:40+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,102.0,63.1785888671875,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.786942799886068,10.150276184082031,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:12:50+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,47.42979125976562,10.965809631347657,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,10.1228879292806,10.150276184082031,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:13:00+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,10.27337188720703,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,9.424411010742187,10.150276184082031,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:13:10+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,9.608024597167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,9.205965677897135,10.142873128255209,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:13:20+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.97908455984933,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,8.93267822265625,10.065524509974889,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:13:30+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.468148367745536,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,8.840339660644531,9.799328395298549,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:13:40+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,8.840339660644531,8.496541341145834,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:13:50+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,8.840339660644531,8.100378036499023,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:14:00+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,8.840339660644531,7.909635271344866,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:14:10+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,8.840339660644531,7.737208366394043,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:14:20+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,8.840339660644531,7.587518964494977,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:14:30+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.749198913574219,9.437515258789062,8.723197937011719,8.840339660644531,7.431380271911621,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:14:40+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,9.67955207824707,9.437515258789062,8.723197937011719,8.840339660644531,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:14:50+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,8.904576619466146,9.437515258789062,8.723197937011719,8.840339660644531,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:15:00+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,8.35489273071289,9.437515258789062,8.723197937011719,8.840339660644531,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:15:10+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,8.128759111676898,9.437515258789062,8.723197937011719,8.840339660644531,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:15:20+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.959806442260742,9.437515258789062,8.723197937011719,8.840339660644531,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:15:30+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.767307281494141,9.437515258789062,8.723197937011719,8.840339660644531,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:15:40+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,9.238429599338108,8.723197937011719,8.616904364691841,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:15:50+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,8.90592520577567,8.723197937011719,8.23068346296038,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:16:00+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,8.519819259643555,8.723197937011719,8.030229568481445,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:16:10+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,8.117673873901367,8.723197937011719,7.855223655700684,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:16:20+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,7.645750999450684,8.723197937011719,7.813812255859375,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:16:30+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,102.0,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,7.419834681919643,8.723197937011719,7.813812255859375,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.629508972167969,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:16:40+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,21.605048179626465,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,7.36761474609375,8.723197937011719,7.813812255859375,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,10.379214695521764,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:16:50+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,8.95165729522705,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,7.36761474609375,8.723197937011719,7.813812255859375,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,9.261465284559462,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:17:00+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,7.763240814208984,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,7.36761474609375,8.723197937011719,7.813812255859375,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,8.003379821777344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
2025-12-10 19:17:10+00:00,102.0,102.0,102.0,9.373001098632812,7.24609375,46.761199951171875,7.391061782836914,11.021469116210938,8.221397399902344,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,7.692115783691406,7.36761474609375,8.723197937011719,7.813812255859375,7.3885650634765625,8.68438720703125,8.332275390625,8.404563903808594,7.8201446533203125,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
