soc,ocv
0.416,3.662415423601515
0.417,3.66298745256264
0.418,3.663654819683955
0.419,3.664322186805265
0.42,3.6650848920867602
0.421,3.66583899258525
0.422,3.66641962632939
0.423,3.6670869934506998
0.424,3.6678040909784317
0.425,3.66851706585351
0.426,3.66927977113501
0.427,3.66987447166768
0.428,3.67061450537764
0.429,3.6713652689729788
0.43,3.672139915940635
0.431,3.67280728306195
0.432,3.6735699883434503
0.433,3.67433269362495
0.434,3.6750051586148462
0.435,3.6756674278675696
0.436,3.6764301331490703
0.437,3.677264317108807
0.438,3.67795554371207
0.439,3.6787182489935697
0.44,3.679576292435255
0.441,3.6803389977167553
0.442,3.681101702998255
0.443,3.6818779592381623
0.444,3.682722451721445
0.445,3.683485157002945
0.446,3.684247862284445
0.447,3.685010567565945
0.448,3.685924231516135
0.449,3.686726654449315
0.45,3.687530686697036
0.451,3.68844002680006
0.452,3.689110108454005
0.453,3.6899805206713507
0.454,3.6908872444715324
0.455,3.691779576939255
0.456,3.6926740003765186
0.457,3.69349566382263
0.458,3.694353707264315
0.459,3.695212374057606
0.46,3.6961651323078746
0.461,3.697023175749565
0.462,3.6979020411426404
0.463,3.698834600793125
0.464,3.6997879823949997
0.465,3.700666733888218
0.466,3.701599407438565
0.467,3.7024848997966675
0.468,3.7035061706423154
0.469,3.704430922581018
0.47,3.705317595685875
0.471,3.7062709772877502
0.472,3.707300080887814
0.473,3.7081777404915
0.474,3.70922646025356
0.475,3.710267881625743
0.476,3.71113322345731
0.477,3.712086605059185
0.478,3.7130782968823843
0.479,3.7141453421717765
0.48,3.71513742618518
0.481,3.716186145947245
0.482,3.71713952754912
0.483,3.71828358547137
0.484,3.719236967073245
0.485,3.7202856868353047
0.486,3.7212867675087926
0.487,3.7223831263594302
0.488,3.7233923410837613
0.489,3.724395924229102
0.49,3.72552928564562
0.491,3.7265640320697395
0.492,3.72781740149012
0.493,3.7287707830919903
0.494,3.72991484101424
0.495,3.7309635607763
0.496,3.732086214280742
0.497,3.733220617929299
0.498,3.734300396382865
0.499,3.735349116144925
0.5,3.736397835906985
0.501,3.737541893829235
0.502,3.738685951751485
0.503,3.739830009673735
0.504,3.740974067595985
0.505,3.7420268073264213
0.506,3.7432538683062617
0.507,3.7443109032025452
0.508,3.745421977972171
0.509,3.746599019047045
0.51,3.7476854250316665
0.511,3.748817148939543
0.512,3.75012653097398
0.513,3.751175250736045
0.514,3.752319308658295
0.515,3.7535347179203193
0.516,3.7546074245027947
0.517,3.755833610655177
0.518,3.756990878507485
0.519,3.758187718266507
0.52,3.7594367691171495
0.521,3.760518390434415
0.522,3.761662448356665
0.523,3.7628745187168056
0.524,3.7641015799867485
0.525,3.765300669697717
0.526,3.76652469452623
0.527,3.76766875244848
0.528,3.7690034866911
0.529,3.7702368867083607
0.53,3.7713869406957903
0.531,3.7726263367782247
0.532,3.773770394700475
0.533,3.775009790782915
0.534,3.7764052711678
0.535,3.77758392110797
0.536,3.77882331719041
0.537,3.780148714756927
0.538,3.781397447515475
0.539,3.78263684359791
0.54,3.78387623968035
0.541,3.7851522990830975
0.542,3.7865345286289607
0.543,3.7878804424082197
0.544,3.789119838490655
0.545,3.79045457273328
0.546,3.7917893069759048
0.547,3.7931822874168395
0.548,3.794507360703612
0.549,3.795888847863965
0.55,3.7972235821065947
0.551,3.79874899266959
0.552,3.8000837269122147
0.553,3.8014977863913852
0.554,3.80284853355765
0.555,3.804278605960465
0.556,3.80561334020309
0.557,3.807138750766085
0.558,3.8085688231689003
0.559,3.809903557411525
0.56,3.811333629814335
0.561,3.81276370221715
0.562,3.8140984364597754
0.563,3.8155293962996994
0.564,3.8168632431052103
0.565,3.818197977347835
0.566,3.819628049750645
0.567,3.82096278399327
0.568,3.8222021800757098
0.569,3.82353691431833
0.57,3.824844780165897
0.571,3.826111044643395
0.572,3.8272907493162167
0.573,3.8284944986480847
0.574,3.8297338947305146
0.575,3.8308779526527648
0.576,3.8321173487352
0.577,3.8333567448176398
0.578,3.83450080273989
0.579,3.83564486066214
0.58,3.836821227776541
0.581,3.8379329765066403
0.582,3.83907703442889
0.583,3.8401290578041296
0.584,3.84136515027339
0.585,3.842341144987892
0.586,3.8435579279577
0.587,3.8446066477197647
0.588,3.84575070564201
0.589,3.84679942540407
0.59,3.8478725966409533
0.591,3.8489841714222797
0.592,3.85004092285045
0.593,3.851022478746135
0.594,3.8520430242143853
0.595,3.8530917439764503
0.596,3.85414046373851
0.597,3.855189183500575
0.598,3.85614256510245
0.599,3.8571912848645047
0.6,3.8582163002970846
0.601,3.8591573480663186
0.602,3.86005142967013
0.603,3.861100149432195
0.604,3.862053531034065
0.605,3.86310225079613
0.606,3.863994976926853
0.607,3.8649943044472876
0.608,3.8658670574415703
0.609,3.8667567926545767
0.61,3.867773820645315
0.611,3.868631864087005
0.612,3.8695088602325396
0.613,3.870450214023122
0.614,3.87139667073244
0.615,3.87225471417413
0.616,3.8731127576158153
0.617,3.8740234172760335
0.618,3.8749241826593748
0.619,3.87581017384586
0.62,3.87673560770294
0.621,3.877593651144625
0.622,3.878356356426125
0.623,3.8792883479651055
0.624,3.8800724433095
0.625,3.88093048675119
0.626,3.881730136601754
0.627,3.882551235474375
0.628,3.88340927891606
0.629,3.884172043424786
0.63,3.88503002763925
0.631,3.885888071080935
