soc,ocv
0.563,3.800947860857182
0.564,3.8020101290090658
0.565,3.8029458284607935
0.566,3.80394247388675
0.567,3.80489612974162
0.568,3.80594515118197
0.569,3.806898807036835
0.57,3.8078524628917
0.571,3.808806118746565
0.572,3.809855140186915
0.573,3.810776442164627
0.574,3.811762451896645
0.575,3.8128114733369998
0.576,3.8137530352388533
0.577,3.814742902146894
0.578,3.81576780648708
0.579,3.8166455011867617
0.58,3.81767511819681
0.581,3.8186287740516747
0.582,3.8195824299065446
0.583,3.820631451346895
0.584,3.82158510720176
0.585,3.822448656706664
0.586,3.8234924189114903
0.587,3.8244466414845055
0.588,3.8254950962067102
0.589,3.82644875206157
0.59,3.827468987980099
0.591,3.8282695741953408
0.592,3.829405085211655
0.593,3.83035874106652
0.594,3.831312396921385
0.595,3.832361418361735
0.596,3.833315074216605
0.597,3.834196345735581
0.598,3.8353177515118198
0.599,3.8363381759620987
0.6,3.837238844975169
0.601,3.838211119377048
0.602,3.839243592187703
0.603,3.84027676195712
0.604,3.84128029984741
0.605,3.8423329871174854
0.606,3.8432330951072
0.607,3.84437748213304
0.608,3.8454171201100014
0.609,3.846380159428255
0.61,3.847333815283125
0.611,3.8483828367234754
0.612,3.849431858163825
0.613,3.85044617184328
0.614,3.8514345354590453
0.615,3.8524835568993954
0.616,3.853532578339745
0.617,3.8546769653655852
0.618,3.8557259868059397
0.619,3.8567750082462853
0.62,3.8578240296866397
0.621,3.85896841671248
0.622,3.86001743815283
0.623,3.861066459593185
0.624,3.8621551397474256
0.625,3.86325986805937
0.626,3.8644042550852102
0.627,3.8654532765255647
0.628,3.8665022979659147
0.629,3.867646684991755
0.63,3.8686957064321046
0.631,3.869744727872455
0.632,3.870889114898295
0.633,3.872033501924135
0.634,3.8731023277142924
0.635,3.874198959245966
0.636,3.87518056624519
0.637,3.87632495327103
0.638,3.87746934029687
0.639,3.8784918332732876
0.64,3.87956738317757
0.641,3.8806902874380613
0.642,3.881665426058275
0.643,3.882854064173002
